genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,release_year
Country,Hunter Hayes,Where We Left Off,0jtRAuPk8W2jQv7PyjEtdx,38,0.408,0.505,296400,0.667,6.28e-05,G,0.144,-6.364,Major,0.0331,76.114,4/4,0.224,2012
Country,Kenny Chesney,Boats,4WXxDyvNTOZqFo48bv3DGv,36,0.511,0.752,275547,0.452,0.00302,G,0.0744,-9.399,Major,0.0302,98.598,4/4,0.346,2008
Country,Sara Evans,I Don't Trust Myself,3QOyR2o3qfpwewHhHkrGKt,38,0.27,0.554,214307,0.5,1.26e-05,C#,0.0948,-6.054,Major,0.0299,139.77,4/4,0.263,2017
Country,Logan Mize,All Time,2ipgeJH9cYdrP8UDVxyQi4,38,0.000895,0.571,196330,0.81,2.12e-05,C,0.0886,-3.923,Major,0.0321,139.936,4/4,0.464,2017
Country,Willie Nelson,Ready to Roar,5UUkEKc0Ulv27KM0aL3lcR,42,0.398,0.583,154213,0.626,0.000559,D,0.154,-9.185,Major,0.138,189.774,4/4,0.895,2018
Country,The Highwaymen,Live Forever,6zZaVyieWoiQSfUv2yWBd0,43,0.315,0.646,167000,0.499,0.000902,G,0.168,-11.247,Major,0.026,105.842,4/4,0.75,1995
Country,"Hank Williams, Jr.",Old Nashville Cowboys,3AfDwGLXGfSLRE5aTjmdok,37,0.512,0.538,184973,0.3,5.13e-05,A,0.0871,-16.11,Major,0.0389,82.031,4/4,0.385,1979
Country,Lyle Lovett,Bears,1T2LKYCOibst7oMBDEEDKd,41,0.113,0.607,185493,0.636,0.000765,C#,0.0835,-8.843,Major,0.0343,97.709,4/4,0.373,1998
Country,Lady Antebellum,Home,32zF5eXrb8QrUu5qNdYmIO,42,0.484,0.479,177200,0.699,8.04e-06,G,0.127,-7.768,Major,0.0384,89.665,4/4,0.547,2021
Country,Kyle Park,Turn That Crown Upside Down,0xmM73Pdn7iiEAA6WAWGZK,38,0.0615,0.546,177160,0.857,2.67e-06,G,0.318,-4.196,Major,0.051,107.953,4/4,0.819,2013
Country,Jessie James Decker,All Filled Up,4wVvRqxvKL5jzOKNdZ0EbO,38,0.0936,0.552,245160,0.398,0.0,F,0.198,-6.573,Major,0.0277,171.947,4/4,0.669,2018
Country,Charlie Daniels,The South's Gonna Do It Again,3D6NRqhKlp6ixGmVXTZkD9,37,0.524,0.449,237693,0.786,5.31e-06,A,0.222,-7.568,Major,0.0509,164.825,4/4,0.878,1988
Country,Chris Young,Flashlight,7m0Ua65xpTw5rxCENfQ4aP,38,0.561,0.309,202307,0.512,0.000293,D#,0.15,-7.276,Major,0.0315,71.305,4/4,0.423,2011
Country,Steve Moakler,Hearts Don't Break That Way,0NY5z0doWNFJTRy0tgWAU9,42,0.104,0.656,229680,0.651,0.0,D,0.054,-5.611,Major,0.0349,143.988,4/4,0.849,2017
Country,Ray Wylie Hubbard,Tell the Devil I'm Gettin' There as Fast as I Can (with Lucinda Williams and Eric Church),7qbb8Q0fgqjpoD0JV8v2bt,39,0.346,0.627,347768,0.522,0.000894,D,0.191,-7.697,Major,0.0303,124.059,4/4,0.526,
Country,Michael Peterson,"Drink, Swear, Steal & Lie",2qZkiGR2hiZfBGrCHA4R8L,38,0.411,0.67,182533,0.716,0.0,B,0.131,-6.658,Major,0.026,103.38,1/4,0.761,1997
Country,Alan Jackson,Jingle Bells,3idyQ4U3SSSdRHa1S6GpGg,37,0.684,0.666,170520,0.423,0.0,E,0.109,-8.617,Major,0.048,161.064,4/4,0.788,2002
Country,George Strait,Lead On,0owILiX5J4u2T8DDZgsn9t,36,0.313,0.562,201293,0.334,2.22e-05,G#,0.117,-12.031,Major,0.0263,106.505,4/4,0.121,2004
Country,George Strait,Here For A Good Time - Live,5Q851iZNbt0aq3fP9Kik76,38,0.487,0.361,175347,0.869,1.65e-06,F#,0.986,-5.163,Major,0.0568,139.933,4/4,0.442,2014
Country,Clay Walker,She Gets What She Wants,6ywfMCGCZgd0dnvB4Aujk7,38,0.1,0.574,171107,0.835,0.0,F#,0.257,-4.997,Major,0.0563,160.07,4/4,0.767,2019
Country,Jason Aldean,My Memory Ain't What It Used to Be,6dYPea2TIUIMqaCahzvLEA,36,0.0865,0.502,253693,0.634,1.3e-06,F#,0.225,-6.894,Major,0.0287,151.888,4/4,0.563,2007
Country,Sturgill Simpson,Railroad of Sin,6ipsPaCyHfyMUJpCcnrOpl,42,0.000188,0.461,124947,0.884,0.0,G,0.31,-4.035,Major,0.0348,143.454,4/4,0.877,2013
Country,Sugarland,Tonight,2HEt1EjAddagCKzGbROZvO,38,0.00547,0.606,273640,0.611,9.84e-05,B,0.0977,-4.948,Major,0.038,103.937,4/4,0.293,2010
Country,Lady Antebellum,Lie With Me,6ipiRzTQszraswbO9E4RM3,42,0.419,0.65,201453,0.596,0.0,A#,0.143,-6.35,Major,0.0276,112.459,4/4,0.691,2014
Country,Damien Jurado,Ohio - filous Remix,6W4GTXLYX8HkmZGmVkfrSC,57,0.58,0.599,245960,0.699,0.276,C#,0.108,-7.588,Minor,0.1,120.927,4/4,0.296,2014
Country,Dwight Yoakam,Long White Cadillac - Remastered,0r0Y1U8MEWo65Q3Hs4tc9N,38,0.0283,0.49,320960,0.869,0.097,D#,0.0571,-3.007,Major,0.0477,126.586,4/4,0.447,
Country,Billy Ray Cyrus,Back To Tennessee,7k4yBR4G1VDKDB5MVFWP0n,39,0.0967,0.54,255547,0.768,0.0,C,0.14,-6.002,Major,0.0462,118.956,4/4,0.356,2009
Country,Alan Jackson,When Somebody Loves You,4XVLJ62eA8szyqGS7vmVsB,42,0.759,0.686,207573,0.306,9.18e-05,C,0.108,-12.811,Major,0.0256,83.849,4/4,0.192,2000
Country,Earl Thomas Conley,Nobody Falls Like a Fool,3oziGyfcn4NfVX9cyJDkN6,38,0.188,0.655,201440,0.333,0.0,A,0.0946,-11.636,Major,0.0281,104.36,4/4,0.316,2006
Country,Colt Ford,Convoy,4IX2Grj8vRfIHigJJDuP2M,39,0.0245,0.687,252293,0.874,1.78e-05,F,0.228,-7.064,Major,0.083,111.964,4/4,0.712,2010
Country,Johnny Cash,First Time Ever I Saw Your Face,6fT2eO0goE6IV9ByaASiam,45,0.917,0.363,232000,0.114,0.00846,C,0.113,-13.859,Major,0.0341,132.487,4/4,0.192,2002
Country,Luke Bryan,Your Mama Should've Named You Whiskey,5xS4RuhuNfetyACONepwJf,36,0.0763,0.397,224200,0.652,2.68e-05,C#,0.1,-5.054,Major,0.0408,199.806,4/4,0.219,2014
Country,Jon Wolfe,Airport Kiss,28iNRPwwXCEF0Zm35RyqZB,38,0.0416,0.662,189267,0.801,0.0,A,0.243,-3.817,Major,0.0297,110.959,4/4,0.959,2017
Country,John Prine,Angel from Montgomery - Live,53OnUdsF4yWSaUevfD3EjW,40,0.742,0.463,256667,0.255,0.0,A,0.694,-17.611,Major,0.0345,133.194,4/4,0.224,1988
Country,Brett Eldredge,Going Away For A While,2df2tLNTmQABmNm72VLdYo,38,0.0415,0.583,195653,0.699,0.0,G,0.0641,-6.567,Major,0.0376,83.031,4/4,0.844,2015
Country,Justin Moore,Robbin' Trains,1mhrdUSnNCDmQdg7W2fGJi,38,0.0235,0.382,205147,0.881,2.84e-06,F#,0.136,-4.246,Major,0.0455,161.984,4/4,0.487,2016
Country,Josh Thompson,Same 'Ol Plain 'Ol Me,2zSkbJ5Vx05zZ6mlikzhKB,39,0.0274,0.595,197517,0.905,0.0,G,0.39,-4.745,Major,0.0337,93.014,4/4,0.714,2017
Country,Jake Owen,Something About A Woman,0LrfF2AH9KTlySp6MJEWVy,37,0.0549,0.517,193440,0.692,0.0,G,0.323,-4.442,Major,0.0277,144.029,4/4,0.323,2006
Country,The Allman Brothers Band,Back Where It All Begins,4hRSKLxWptKUvKF7wr60B2,48,0.15,0.404,550693,0.853,0.246,A,0.307,-8.086,Major,0.0456,103.41,4/4,0.66,1994
Country,Jake Owen,Good Timing,1VGIXnd0GumOq0saCaLDQ0,38,0.638,0.535,195200,0.916,3.46e-05,G,0.157,-5.162,Major,0.0364,83.993,4/4,0.667,2013
Country,Jason Isbell,Songs That She Sang in the Shower,5MLFtxZQxdEBxeksmbE5xz,41,0.582,0.345,238613,0.3,7.03e-06,D,0.0762,-13.468,Major,0.0375,178.012,3/4,0.293,2013
Country,Miranda Lambert,Good Ol' Days,1Y2yndRZrPS3Eyb4kbyBDe,38,0.438,0.507,198653,0.774,0.0,A,0.133,-5.372,Major,0.0491,147.871,4/4,0.412,2016
Country,Eddie Money,Ain't No Mountain High Enough,70PGLsqrzgRAp19n6sTvOM,48,0.301,0.619,161933,0.6,0.0,A,0.141,-7.222,Minor,0.0274,124.97,4/4,0.703,2006
Country,Dolly Parton,Joshua,42cDyuTfjSIuDSqrRwC1Mc,42,0.38,0.615,185590,0.632,0.0,A,0.0803,-12.694,Major,0.0395,110.088,4/4,0.774,1971
Country,Gordon Lightfoot,Wreck of the Edmund Fitzgerald - 45 Version,1xVFaPYfDW40ryMq0IdQlF,44,0.391,0.303,357973,0.323,3e-06,E,0.295,-16.144,Major,0.0568,185.842,3/4,0.228,
Country,The Avett Brothers,November Blue,3HtiROqXi9SqQgBKtVBMm8,45,0.5,0.442,267013,0.616,0.0,C,0.373,-7.228,Major,0.029,91.003,4/4,0.257,2002
Country,Casey Donahew,Nowhere Fast,5VkiOpqZZOlLWxJT6K6e10,38,0.0233,0.517,212573,0.628,0.0,D,0.0746,-7.556,Major,0.0371,166.013,4/4,0.665,2009
Country,Dustin Lynch,World to Me,7pI2Y5IRbUEk2ovkzMRvsv,37,0.00679,0.534,209733,0.792,0.0,G#,0.0688,-5.574,Major,0.0343,107.052,4/4,0.269,2014
Country,Walker Hayes,Dollar Store,417mIx8AHxhE3JpXHEYJmf,37,0.324,0.712,197027,0.907,0.0,C,0.0912,-6.955,Major,0.0725,88.039,4/4,0.915,2017
Country,Carrie Underwood,Get out of This Town,6VqoUerJPCeYKHVdi8fKhm,40,0.104,0.62,181893,0.889,0.0,B,0.0707,-3.304,Major,0.133,135.977,4/4,0.367,2007
Country,Mariya Stokes,Hands on My Body,2iU9SGhfxjN0f9Ot6BvNPU,41,0.387,0.713,206310,0.539,0.0,C#,0.047,-5.371,Major,0.0656,75.917,4/4,0.727,2025
Country,Buffalo Springfield,Mr. Soul,042v1NacbKJzCyi6nBme7T,49,0.105,0.675,171533,0.549,7.18e-05,A,0.0533,-13.02,Major,0.0335,134.771,4/4,0.965,1967
Country,Riley Green,Trouble With You,7KFDQGhs0YtDCjmoayP48I,39,0.254,0.764,168674,0.646,0.0,F#,0.113,-6.919,Major,0.0403,96.041,4/4,0.434,2018
Country,"Hank Williams, Jr.",Hog Wild,5uTMhPAvBh4qM3kGTL1zMQ,38,0.146,0.701,210360,0.759,0.0,A,0.122,-5.802,Major,0.0274,109.111,4/4,0.617,2016
Country,Brandon Ray,Small Talkin',5swMmEDZLO84KdWRiHC1Ye,40,0.0846,0.637,221841,0.871,1.13e-06,D,0.34,-1.798,Major,0.0698,144.059,4/4,0.606,2018
Country,Alan Jackson,All American Country Boy,2kNrmBf2io20L8ifZepPhB,38,0.4,0.676,199533,0.665,0.0,D,0.29,-8.653,Major,0.0283,144.691,4/4,0.715,1994
Country,A Thousand Horses,Bridges,34VDLcAsbzXwXsZNFplJfu,40,0.0744,0.605,177580,0.722,4.12e-06,D#,0.0597,-5.757,Major,0.0263,82.016,4/4,0.849,2018
Country,Ryan Bingham,Stones,1P2tC5VvhhGty7LblqAxHp,40,0.577,0.516,364834,0.479,0.00861,C,0.0558,-8.259,Major,0.0251,110.039,4/4,0.193,2019
Country,Outshyne,That Girl,7ngPdL5ZZZTlMYaWyLRoCB,37,0.119,0.578,216808,0.684,0.00063,A#,0.144,-5.863,Minor,0.0248,142.076,4/4,0.432,2016
Country,David Allan Coe,Living on the Run,27Xzsz1vWsBn1Nq9PZy9hO,38,0.0455,0.334,152427,0.636,0.0202,F#,0.111,-9.109,Minor,0.0591,167.357,4/4,0.597,1976
Country,Lady Antebellum,"Baby, It's Cold Outside",39I5p7EL6MLB2t3ptv6367,38,0.715,0.432,214173,0.545,0.0,G#,0.275,-7.549,Major,0.0441,138.662,3/4,0.367,2008
Country,Rodney Atkins,Growing Up Like That,6WcMlzXesJA4zNIdBp2n0E,38,0.125,0.574,240653,0.853,0.0,G,0.0907,-2.654,Major,0.0501,163.971,4/4,0.805,2011
Country,Darius Rucker,Candy Cane Christmas,2ZBJjMCosH9FJeBO5wQQN8,38,0.641,0.38,203040,0.448,1.89e-06,D,0.126,-8.994,Major,0.0283,84.993,4/4,0.256,2014
Country,Ryan Follese,One Thing Right,6J6fOJ5NNyWMCYLR71qCnM,38,0.454,0.467,182533,0.457,0.0,C,0.101,-5.989,Major,0.0372,84.214,4/4,0.335,2017
Country,Upchurch,Black Smoke,00TlRSbJnZhoCnMJUXOThP,39,0.0307,0.748,196000,0.718,5.26e-05,E,0.107,-7.136,Minor,0.164,90.058,4/4,0.365,2016
Country,Randy Travis,Just a Closer Walk With Thee,0lnkV2h0MYTEhKS7X83PTv,38,0.401,0.624,276533,0.369,0.0,G,0.308,-10.248,Major,0.0283,108.127,4/4,0.681,2003
Country,Eric Church,"Mistress Named Music - Live At TD Garden, Boston, MA / January 28, 2017",29OM6K9AmgYKrf9hcBnh0i,37,0.219,0.553,307980,0.668,0.000476,A#,0.846,-9.275,Major,0.0384,139.951,4/4,0.426,2019
Country,Reba McEntire,What Do You Say,1VzMmTHleeqZ5iep2HQ6Jj,37,0.193,0.458,208747,0.567,0.0,G#,0.0968,-8.199,Major,0.0483,171.199,4/4,0.332,1999
Country,Jon Langston,Oklahoma,0hEu09lOLIM9zsbjRzLbhc,37,0.00982,0.523,277000,0.608,0.000719,C#,0.132,-8.398,Major,0.0288,143.012,4/4,0.321,2013
Country,Rodney Atkins,A Man On A Tractor,5JfzLX3ia2QENWwJZQYKvD,38,0.0177,0.578,248347,0.799,0.0,F,0.258,-3.811,Major,0.0511,128.16,4/4,0.597,2006
Country,Deer Tick,Twenty Miles,69XEXAbJTZwFfVz7ayfg3I,47,0.529,0.501,223933,0.784,0.0766,C,0.131,-7.089,Major,0.0334,113.643,4/4,0.34,2010
Country,Jamey Johnson,I Fall To Pieces,1HMM9fj7Wvimbx4SkWXD5A,37,0.805,0.669,281147,0.348,0.0215,D,0.115,-11.636,Major,0.0267,100.839,3/4,0.421,2012
Country,Riley Green,County Line,4oX2Px5awfyi2y9CmEx09l,39,0.361,0.497,196321,0.53,0.0,F#,0.0835,-5.121,Major,0.0311,160.028,3/4,0.284,2018
Country,Granger Smith,Reppin' My Roots,36SLh3m9o2B96AswPr9UH0,38,0.0765,0.533,169693,0.919,0.0,A#,0.112,-4.513,Major,0.0827,160.098,4/4,0.687,2017
Country,Seckond Chaynce,Let You Down,4igDox71iHetqiS8XI1sfS,39,0.505,0.735,153078,0.526,0.0,C#,0.168,-9.925,Major,0.141,148.282,4/4,0.394,2018
Country,Clint Black,Walkin' Away,3oZ0yQ6X8OGZwd0bdG8kJI,37,0.439,0.546,168293,0.387,3.1e-06,D,0.251,-8.364,Major,0.0259,143.908,3/4,0.404,1989
Country,Brad Paisley,New Favorite Memory,1Z9qyvyYZ8vGDF5JW0X4oB,40,0.448,0.526,251480,0.453,5.31e-05,G,0.104,-6.6,Major,0.0295,124.454,3/4,0.191,2011
Country,Montgomery Gentry,Folks Like Us,3wvqBVJRwSlG6886ol0tuB,38,0.0588,0.626,188360,0.886,4.4e-06,F#,0.0964,-2.669,Major,0.0466,113.99,4/4,0.654,2015
Country,Dolly Parton,Backwoods Barbie,1V1tqCF60nsfTfZUENTF03,41,0.4,0.592,201133,0.304,0.0,B,0.0936,-17.887,Major,0.0486,151.648,4/4,0.78,2008
Country,Tanya Tucker,If It Don't Come Easy,3YuCV1BpUaitv016B5Lpcu,39,0.395,0.632,208160,0.591,0.0,A#,0.0797,-13.322,Major,0.0502,141.702,4/4,0.536,1989
Country,Struggle Jennings,Crazy (feat. Waylon Jennings),5i68y3i7z1cCJFRc3zfp8q,38,0.026,0.732,239419,0.721,0.0,A,0.39,-4.595,Major,0.0609,113.046,4/4,0.74,2013
Country,Shotgun Rider,Texas Rain,6CnkB2yYPK0OyQPxIiJiqD,39,0.00899,0.537,200067,0.67,0.0,E,0.109,-5.766,Major,0.0289,116.922,4/4,0.314,2018
Country,Randy Rogers Band,One More Sad Song,2Ixqry0OX5t0OMOVGzk83B,37,0.0787,0.523,231840,0.575,5.87e-06,D,0.118,-4.102,Major,0.0255,80.309,4/4,0.317,2013
Country,Alan Jackson,It's 5 O'Clock Somewhere - Live,2rDJ3cYYaLu5MkwkfN4YQj,36,0.291,0.626,236613,0.873,0.0,D,0.946,-6.315,Major,0.0659,124.85,4/4,0.776,2007
Country,Muscadine Bloodline,Gravel,2TCKAGojiRow7wq3Jx0otB,39,0.0899,0.695,194320,0.576,2.58e-05,G#,0.0726,-5.667,Major,0.0401,144.05,4/4,0.801,2018
Country,Jacob Bryant,Best Part of Me Is You,13spdZElHfxk90MFcrQ5Zf,39,0.00766,0.41,192702,0.798,0.0296,G#,0.317,-4.969,Major,0.0346,135.85,4/4,0.379,2017
Country,Zac Brown Band,Nothing - Bonus Track,3coMymdlA5VOT7r6p4tunZ,37,0.311,0.396,264853,0.534,5.27e-06,D#,0.0802,-7.884,Major,0.0287,174.333,4/4,0.576,
Country,Andy Gibb,Shadow Dancing,3unwRUV5qbjMmH3NJtaODy,46,0.142,0.742,276000,0.6,0.0,G,0.0677,-9.647,Minor,0.0319,101.92,4/4,0.954,1978
Country,Tammy Wynette,Golden Ring - Single Version,1Bqt4M53ylr5NXMvBg1FMf,40,0.528,0.458,181493,0.514,0.0,B,0.185,-12.644,Major,0.0603,166.523,4/4,0.603,1992
Country,RaeLynn,Gullible Heart,3iizyWzGaaBO8ZbFynz87o,39,0.159,0.665,186827,0.798,8.59e-05,G#,0.127,-4.944,Major,0.0337,151.954,4/4,0.577,2018
Country,Laura Bell Bundy,You Can't Stop the Beat - Medley,4WETOI0rRKTLF1NqJ8E5Xf,42,0.445,0.645,349400,0.96,0.0,D,0.221,-5.428,Major,0.304,170.004,4/4,0.266,2002
Country,Cryptic Wisdom,Lately,5EE4xnzxJw84MadebPMMop,44,0.148,0.766,247385,0.586,6e-06,A,0.473,-8.774,Minor,0.0365,130.028,4/4,0.33,2020
Country,Hellbound Glory,Hellbound Blues,66XZpAHmX4f4ce88KaDb5o,40,0.0462,0.591,150760,0.732,0.0,C,0.26,-5.659,Major,0.0386,123.903,4/4,0.816,2017
Country,Keith Whitley,Brotherly Love,3Lchk4Sg2rsZftO5LpDZwX,37,0.889,0.683,199147,0.433,0.00616,E,0.328,-10.694,Major,0.0254,112.512,4/4,0.422,2006
Country,Aaron Tippin,Workin' Man's Ph.D,626LxCs5QsDjY78TF8mS4y,38,0.436,0.699,210067,0.783,0.000167,C,0.256,-9.49,Major,0.0321,123.404,4/4,0.813,1993
Country,David Allan Coe,D-R-U-N-K,7rT2HkehkqoRVZ5Qjoz40C,38,0.437,0.709,154720,0.642,0.0,A,0.219,-9.504,Major,0.0588,93.124,4/4,0.764,1981
Country,Granger Smith,Still Holds Up,4zmPuY0gesuPRL1uoubWvz,38,0.246,0.605,177667,0.869,0.0,E,0.411,-4.182,Major,0.0747,156.097,4/4,0.738,2017
Country,Rob Baird,After All,5JRjB5UYBx04qgfWVbY6ZY,39,0.376,0.572,224480,0.589,0.000158,G,0.112,-8.155,Major,0.0295,109.785,4/4,0.564,2019
Country,Christina Taylor,Loser,1FUiPIRS9mQugZ7omGeHf9,39,0.338,0.487,192133,0.812,0.0,C,0.295,-2.688,Major,0.0886,163.809,4/4,0.721,2018
Country,Patsy Cline,Sweet Dreams (Of You) - Single Version,2JKPDzbXrFT3rCFcUtVzoT,43,0.971,0.313,156067,0.123,0.000104,G#,0.359,-16.49,Major,0.0366,82.839,4/4,0.345,1985
Country,Chuck Wicks,She's Gone,193a05k1nFx9JOumDLUUJR,37,0.0721,0.683,224193,0.584,0.00188,C#,0.137,-7.98,Major,0.0278,109.989,4/4,0.238,2016
Country,Pistol Annies,I Hope You're The End Of My Story,46xQg7YIaI67ehFRkPjV5g,38,0.84,0.582,152920,0.186,2.89e-06,C,0.108,-8.873,Major,0.0336,143.334,3/4,0.488,2013
Country,Josh Turner,Whatcha Reckon,5hot2LA4VKND8CwnvLw2uu,37,0.0106,0.625,204053,0.826,0.00146,F,0.0922,-4.507,Major,0.0317,119.98,4/4,0.659,2012
Country,Trace Adkins,Brown Chicken Brown Cow,2WL8MVwpWCV0OHsd1mzxPn,37,0.0629,0.552,205707,0.919,0.00302,G,0.13,-5.037,Minor,0.0927,171.866,4/4,0.661,2010
Country,Jelly Roll,Tennessee Rap,0E0DE2QX5Q3kg39jdkVeDN,39,0.0148,0.532,152256,0.544,5.81e-05,F#,0.451,-9.293,Minor,0.165,115.004,4/4,0.156,2016
Country,Hank Williams,Move It On Over - Single Version,2KGrxtX5Wu1AMRv5CTDE2F,42,0.962,0.63,165467,0.334,0.000204,E,0.0907,-11.984,Major,0.051,166.137,4/4,0.906,
Country,Old Dominion,Written in the Sand - Live,2VBLgWNbhskMSG4VR1VUxv,38,0.563,0.658,196173,0.512,0.0,F#,0.959,-10.177,Major,0.0345,84.0,4/4,0.599,2018
Country,Rascal Flatts,I'm Movin' On - Remastered Version,0XZqDws4aiAVYQ0qc7G6b4,37,0.901,0.427,232307,0.311,0.0,C,0.0841,-6.218,Major,0.0283,129.322,3/4,0.286,
Country,Charlie Farley,What's Good for the Goose,0DvT7TPU064IISWscKzEuV,39,0.214,0.666,226587,0.728,0.0,D,0.239,-6.302,Major,0.0647,129.93,4/4,0.518,2014
Country,Tom T. Hall,The Year That Clayton Delaney Died,5Sxz7cjDvezdZgjx3aZNvz,39,0.588,0.659,165293,0.456,0.0,C#,0.198,-8.883,Major,0.0307,133.229,4/4,0.892,1971
Country,Mike Ryan,One Way,7b6S83HsceeUVpu28mWyF5,37,0.11,0.556,201748,0.691,0.0,C,0.243,-5.019,Major,0.0307,144.057,4/4,0.464,2017
Country,Big & Rich,Wild West Show,0Z9YP4ntjcqlMCfgi5Eete,38,0.0261,0.551,260813,0.879,2.43e-06,C,0.132,-1.395,Major,0.0378,106.135,4/4,0.293,2004
Country,Shania Twain,I'm Gonna Getcha Good! - Red Version,6k4H1nmv3k9Oy7HmG7XadO,43,0.0432,0.736,269444,0.765,0.0,C#,0.179,-4.478,Major,0.0305,123.995,4/4,0.94,2002
Country,Chris LeDoux,Caballo Diablo - 24-Bit Digitally Remastered 04,6FDeSC76wMh9N8xBdYmLgG,37,0.714,0.424,192880,0.605,0.0,C#,0.0766,-7.657,Minor,0.046,99.332,3/4,0.332,2004
Country,Dylan Scott,Crazy Over Me (Stripped),0ByxS9K5VNA287N14R9CDm,38,0.0227,0.59,203547,0.652,0.0,A,0.105,-5.408,Major,0.0331,75.059,4/4,0.402,2018
Country,Dwight Yoakam,Fast as You - Remastered,61QDJe3134n4cjvb5R1PE2,37,0.00111,0.609,288933,0.916,0.0493,E,0.363,-4.178,Major,0.0314,125.942,4/4,0.905,
Country,Whiskey Myers,Calm Before The Storm,2ZWqInlvRK4FtbW9H6sIoL,40,0.0212,0.397,339680,0.556,0.00179,C,0.11,-7.23,Major,0.0274,132.012,3/4,0.208,2011
Country,Wynonna,Things That I Lean On,16D7vwG8vCEWferlmVZbEP,38,0.798,0.612,220653,0.379,2.05e-05,B,0.105,-8.756,Major,0.0328,75.589,4/4,0.341,2016
Country,Jake Owen,When You Love Someone,5Gm4zs3FQE6X2RlZb0slwY,37,0.942,0.552,235680,0.196,0.0,F#,0.101,-10.037,Major,0.0314,143.284,3/4,0.154,2016
Country,Scotty McCreery,Please Remember Me,3AJ9iTuKlwHZZAF64AiytU,37,0.0312,0.504,271467,0.729,0.000242,A#,0.0784,-6.502,Major,0.0405,76.047,4/4,0.384,2012
Country,Lenny Cooper,Sound of the Woods,0b6h3fmst9UPFL0wKbbDBK,37,0.0774,0.709,191228,0.589,0.0,G,0.194,-6.214,Major,0.0883,85.034,4/4,0.118,2016
Country,Johnny Cash,Orange Blossom Special,28KTisZDzhDBALLSvRf4wv,43,0.0543,0.676,186080,0.634,0.00239,C,0.297,-8.91,Major,0.0301,110.617,4/4,0.8,1965
Country,Brooks & Dunn,"Ride 'Em High, Ride 'Em Low",7w6lXMovUtrEv6CmLXSX6S,37,0.415,0.627,205267,0.749,0.000268,G,0.163,-10.849,Major,0.0434,147.653,4/4,0.896,1994
Country,The Damn Quails,Me and the Whiskey,4EGHVDga7Yqcs67v1Wsci7,38,0.0369,0.611,248896,0.456,1.28e-05,G,0.342,-7.684,Major,0.0271,124.06,4/4,0.349,2011
Country,Robert Earl Keen,Gringo Honeymoon,7aJUDR4y5tVWYH1higXJIH,38,0.156,0.503,293387,0.614,8.89e-05,D,0.604,-10.875,Major,0.0296,108.631,4/4,0.493,2006
Country,Cash Campbell,The In Between,3wSLZUkzS3C1Ix9RboO0hQ,38,0.385,0.446,220979,0.885,6.82e-06,B,0.138,-4.823,Major,0.0741,119.861,4/4,0.231,2018
Country,Jason Aldean,I Use What I Got,4hkgnYU0F4fRP2fIReRheW,36,0.0143,0.429,186027,0.862,0.0,G#,0.104,-4.281,Major,0.0479,168.023,4/4,0.7,2007
Country,Dixie Chicks,Heartbreak Town,4CRTSexfyLlD0qKRlQNn9h,38,0.0998,0.405,232347,0.415,0.0,D,0.0775,-8.747,Major,0.0277,183.853,4/4,0.229,1999
Country,Montgomery Gentry,Merry Christmas from the Family,2J1a2OI6Mhd12zhSfYSmxU,36,0.24,0.698,242360,0.709,0.0,G,0.235,-6.489,Major,0.027,115.45,4/4,0.561,2007
Country,Alan Jackson,Blue Ridge Mountain Song,0JA9dPiYp4jW3Wj4qavXf1,39,0.756,0.419,334040,0.338,0.000506,G,0.35,-12.968,Major,0.0338,160.343,4/4,0.652,2013
Country,Wilco,Impossible Germany,6L0BBPYeWnaQJeDa0ox0IA,49,0.584,0.553,357160,0.727,0.138,E,0.113,-6.395,Minor,0.0254,104.95,4/4,0.507,2007
Country,Kevin Fowler,"Beer, Bait and Ammo",7irS1d9sepVtxIrGQKc0Vy,37,0.158,0.626,315925,0.538,0.0,A,0.723,-7.228,Major,0.0267,112.018,4/4,0.71,2000
Country,Love and Theft,Can't Stop Smiling,2RzEhArC0tqAZU0oujnhl3,38,0.0523,0.65,199000,0.706,0.0,D,0.211,-6.538,Major,0.0256,97.932,4/4,0.792,2015
Country,"Hank Williams, Jr.",Honky Tonkin',3hvgXsGP9NWKBYVRKWD80M,37,0.0216,0.458,138533,0.833,1.03e-06,A,0.0977,-9.014,Major,0.0441,187.207,4/4,0.833,1982
Country,Alan Jackson,Like Red On a Rose,1ayFArNqsYgGT8gWWSscTD,37,0.634,0.598,213307,0.315,0.191,B,0.0825,-9.83,Major,0.0282,96.684,3/4,0.172,2006
Country,Ryan Bingham,Sunshine,41J9mkbAwGq9LAJdeJuyc3,39,0.064,0.535,260053,0.807,0.00243,A,0.681,-7.799,Major,0.0303,135.818,4/4,0.495,2007
Country,Carrie Underwood,Nobody Ever Told You,2ilfvh7rt96zEup3LXlbjg,40,0.289,0.548,250413,0.83,0.0,D,0.159,-4.708,Major,0.0587,95.958,4/4,0.708,2012
Country,Lady Antebellum,Ready To Love Again,4jJEEPrPMTMHpabgjefRN7,36,0.313,0.555,173267,0.638,0.0,E,0.122,-5.012,Major,0.027,102.676,4/4,0.185,2010
